yaw, pitch, roll,time,activity,,,,,,,,,,,,,,,,,,,,,windows,,,zigzag,,,,
0,44.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,43.14,2.7,,161.98,113.15,-145.6,0,zigzag
0,23.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,34.37,-6.89,,37.15,80.68,0.43,0,zigzag
0,162.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,41.76,4.47,,-163.59,114.54,-136.54,0,zigzag
0,146.99,108.73,0,windows,,,,,,,,,,,,,,,,,,,,,44.56,-14.84,,-172.67,112.27,-138.62,0,zigzag
0,128.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,52.27,-34.61,,-2.81,83.67,-19.31,0,zigzag
0,58.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,69.17,-37.18,,-98.27,96.26,-91.28,0,zigzag
0,63.24,51.85,0,windows,,,,,,,,,,,,,,,,,,,,,76.34,42.75,,-170.02,116.53,-137.2,0,zigzag
0,61.65,16.49,0,windows,,,,,,,,,,,,,,,,,,,,,76.55,27.22,,-175.67,127.48,-141.36,0,zigzag
0,48.87,6.58,0,windows,,,,,,,,,,,,,,,,,,,,,73.09,-13.47,,-176.53,119.21,-144.34,0,zigzag
0,24.84,11.52,0,windows,,,,,,,,,,,,,,,,,,,,,61.75,-28.98,,-113.81,93.52,-112.28,0,zigzag
0,162.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,59.23,-29.82,,178.71,109.56,-148.95,0,zigzag
0,143.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,69.76,-45.93,,-176.36,112.32,-147.72,0,zigzag
0,129.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,80.84,-10.43,,-176.23,110.15,-145.66,0,zigzag
0,59.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,68.73,20.74,,167.33,98.2,-134.66,0,zigzag
0,62.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,54.28,4.88,,17.89,82.04,5.51,0,zigzag
0,58.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,51.1,-21.66,,-136.36,93.86,-96.89,0,zigzag
0,48.87,9.58,0,windows,,,,,,,,,,,,,,,,,,,,,59.01,-41.08,,-168.02,104.27,-138.3,0,zigzag
0,27.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,75.27,-30.66,,-175.11,108.47,-144.87,0,zigzag
0,163.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,57.5,-30.82,,171.67,107.37,-136.6,0,zigzag
0,143.99,108.73,0,windows,,,,,,,,,,,,,,,,,,,,,65.42,-36.46,,175.77,113.73,-140.83,0,zigzag
0,128.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,77.07,-18.7,,176.3,114.89,-140.6,0,zigzag
0,63.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,74.23,21.72,,161.06,106.27,-135.58,0,zigzag
0,66.24,49.85,0,windows,,,,,,,,,,,,,,,,,,,,,53.41,21.06,,41.99,82.39,-25.5,0,zigzag
0,60.65,16.49,0,windows,,,,,,,,,,,,,,,,,,,,,33.14,18.34,,38.81,83.36,-54.24,0,zigzag
0,46.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,34.16,0.48,,171.13,105.44,-123.03,0,zigzag
0,27.84,12.52,0,windows,,,,,,,,,,,,,,,,,,,,,44.78,-21.57,,178.41,113.65,-131.77,0,zigzag
0,163.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,48.73,3.13,,174.42,108.33,-137.11,0,zigzag
0,144.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,46.87,-24.09,,173.67,110.97,-135.48,0,zigzag
0,129.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,52.43,-37.72,,173,115.04,-138.39,0,zigzag
0,57.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,68.4,-30.3,,166.15,115.51,-143.69,0,zigzag
0,64.24,49.85,0,windows,,,,,,,,,,,,,,,,,,,,,75.23,25.99,,135.88,100.71,-136.09,0,zigzag
0,62.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,76.1,44.45,,150.07,104.69,-132.07,0,zigzag
0,48.87,10.58,0,windows,,,,,,,,,,,,,,,,,,,,,78.31,24.18,,169.57,117.89,-139.6,0,zigzag
0,24.84,12.52,0,windows,,,,,,,,,,,,,,,,,,,,,74.27,-22.66,,172.35,122.57,-143.52,0,zigzag
0,159.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,70.16,-46.65,,125.12,99.31,-110.66,0,zigzag
0,146.99,108.73,0,windows,,,,,,,,,,,,,,,,,,,,,65.75,-65.14,,161.46,107.5,-130.97,0,zigzag
0,131.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,75.48,-73.17,,166.83,109.54,-129.77,0,zigzag
0,63.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,85.38,-61.74,,169.24,109.47,-128.56,0,zigzag
0,61.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,76.52,16.62,,167.24,110.44,-132.95,0,zigzag
0,57.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,57.18,18.45,,109.02,96.25,-111.24,0,zigzag
0,46.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,53.56,-5.16,,45.57,84.45,-22.01,0,zigzag
0,24.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,54.66,-37.64,,150.95,103.52,-126.03,0,zigzag
0,159.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,68.95,-56.17,,,,,,
0,147.99,107.73,0,windows,,,,,,,,,,,,,,,,,,,,,80.96,-61.24,,,,,,
0,131.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,75.19,0.21,,,,,,
0,61.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,51.95,8.96,,,,,,
0,64.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,46.93,-17.74,,,,,,
0,57.65,17.49,0,windows,,,,,,,,,,,,,,,,,,,,,51.05,-41.06,,,,,,
0,45.87,6.58,0,windows,,,,,,,,,,,,,,,,,,,,,64.85,-52.9,,,,,,
0,26.84,11.52,0,windows,,,,,,,,,,,,,,,,,,,,,80.24,11.92,,,,,,
0,164.42,104.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,132.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.24,52.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49.87,6.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,164.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143.99,107.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,132.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.31,79.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,65.24,49.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,48.87,9.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,162.42,104.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,148.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,127.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.24,51.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.65,16.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26.84,12.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,165.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,66.24,49.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.65,17.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,145.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,130.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,52.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.65,16.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,163.42,104.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,142.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,161.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,145.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.24,49.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.65,15.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,48.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,127.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.24,51.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.65,17.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,165.42,107.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,131.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159.42,107.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,142.99,107.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,126.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28.84,12.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,160.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,148.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,128.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,47.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,161.42,105.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,146.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,131.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46.87,6.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,165.42,104.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,147.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,126.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,47.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26.84,11.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,160.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,146.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,132.69,96.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,67.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.65,15.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,47.87,6.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,165.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,146.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,128.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.31,76.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.24,51.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,14.49,0,windows,,,113.62,-149.68,,108.82,-139.07,,115.75,-145.5,,114.54,-136.54,,109.56,-148.95,,107.37,-136.6,,,,,,,,,
0,45.87,10.58,0,windows,,,96.93,-148.18,,100.4,-127.42,,111.1,-144.96,,112.27,-138.62,,112.32,-147.72,,113.73,-140.83,,,,,,,,,
0,27.84,9.52,0,windows,,,84.02,12.27,,73.24,11.07,,78.49,-3.44,,83.67,-19.31,,110.15,-145.66,,114.89,-140.6,,,,,,,,,
0,160.42,107.48,0,windows,,,107.92,-139.36,,84.32,-24.57,,83.48,-53.01,,96.26,-91.28,,98.2,-134.66,,106.27,-135.58,,,,,,,,,
0,145.99,110.73,0,windows,,,120.49,-142.68,,106.67,-128.84,,110.53,-137.11,,116.53,-137.2,,82.04,5.51,,82.39,-25.5,,,,,,,,,
0,127.69,98.47,0,windows,,,122.69,-146.81,,113.26,-135.76,,122.27,-144.1,,127.48,-141.36,,93.86,-96.89,,83.36,-54.24,,,,,,,,,
0,63.31,79.89,0,windows,,,96.59,-145.16,,102,-134.32,,113.15,-145.6,,119.21,-144.34,,104.27,-138.3,,105.44,-123.03,,,,,,,,,
0,63.24,51.85,0,windows,,,94.2,-94.93,,70.08,20.55,,80.68,0.43,,93.52,-112.28,,108.47,-144.87,,113.65,-131.77,,,,,,,,,
0,58.65,17.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44.87,6.58,0,windows,,,99.31,-110.66,,108.33,-137.11,,,,,,,,,,,,,,,,,,,,,
0,29.84,12.52,0,windows,,,107.5,-130.97,,110.97,-135.48,,,,,,,,,,,,,,,,,,,,,
0,165.42,108.48,0,windows,,,109.54,-129.77,,115.04,-138.39,,,,,,,,,,,,,,,,,,,,,
0,144.99,110.73,0,windows,,,109.47,-128.56,,115.51,-143.69,,,,,,,,,,,,,,,,,,,,,
0,130.69,96.47,0,windows,,,110.44,-132.95,,100.71,-136.09,,,,,,,,,,,,,,,,,,,,,
0,59.31,78.89,0,windows,,,96.25,-111.24,,104.69,-132.07,,,,,,,,,,,,,,,,,,,,,
0,61.24,52.85,0,windows,,,84.45,-22.01,,117.89,-139.6,,,,,,,,,,,,,,,,,,,,,
0,62.65,15.49,0,windows,,,103.52,-126.03,,122.57,-143.52,,,,,,,,,,,,,,,,,,,,,
0,46.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29.84,13.52,0,windows,,,60.49,-38.35,,54.78,1.35,,55.44,-14.11,,41.76,4.47,,59.23,-29.82,,,,,,,,,,,,
0,163.42,105.48,0,windows,,,64.46,-59.84,,50.61,-1.95,,51.8,-26.3,,44.56,-14.84,,69.76,-45.93,,,,,,,,,,,,
0,143.99,107.73,0,windows,,,77.82,-56.24,,50.3,-16.98,,51.42,-52.06,,52.27,-34.61,,80.84,-10.43,,,,,,,,,,,,
0,128.69,97.47,0,windows,,,77.4,-8.83,,53.91,-33.73,,61.58,-67.5,,69.17,-37.18,,68.73,20.74,,,,,,,,,,,,
0,58.31,80.89,0,windows,,,57.92,4.12,,66.27,-36.31,,73,-71.01,,76.34,42.75,,54.28,4.88,,,,,,,,,,,,
0,65.24,52.85,0,windows,,,50.19,-18.34,,73.74,-9.71,,69.76,-21.58,,76.55,27.22,,51.1,-21.66,,,,,,,,,,,,
0,59.65,15.49,0,windows,,,53.98,-43.68,,55.85,9.44,,43.14,2.7,,73.09,-13.47,,59.01,-41.08,,,,,,,,,,,,
0,46.87,6.58,0,windows,,,69.3,-50.66,,30.16,12.94,,34.37,-6.89,,61.75,-28.98,,75.27,-30.66,,,,,,,,,,,,
0,23.84,11.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,160.42,107.48,0,windows,,,48.73,3.13,,70.16,-46.65,,68.95,-56.17,,,,,,,,,,,,,,,,,,
0,144.99,110.73,0,windows,,,46.87,-24.09,,65.75,-65.14,,80.96,-61.24,,,,,,,,,,,,,,,,,,
0,127.69,99.47,0,windows,,,52.43,-37.72,,75.48,-73.17,,75.19,0.21,,,,,,,,,,,,,,,,,,
0,61.31,77.89,0,windows,,,68.4,-30.3,,85.38,-61.74,,51.95,8.96,,,,,,,,,,,,,,,,,,
0,62.24,51.85,0,windows,,,75.23,25.99,,76.52,16.62,,46.93,-17.74,,,,,,,,,,,,,,,,,,
0,61.65,15.49,0,windows,,,76.1,44.45,,57.18,18.45,,51.05,-41.06,,,,,,,,,,,,,,,,,,
0,44.87,8.58,0,windows,,,78.31,24.18,,53.56,-5.16,,64.85,-52.9,,,,,,,,,,,,,,,,,,
0,24.84,12.52,0,windows,,,74.27,-22.66,,54.66,-37.64,,80.24,11.92,,,,,,,,,,,,,,,,,,
0,159.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143.99,106.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129.69,99.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64.24,52.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.65,13.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,47.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,165.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144.99,107.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,128.69,96.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,66.24,52.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45.87,10.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,163.42,108.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,142.99,109.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,130.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,63.24,52.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,58.65,17.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45.87,10.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24.84,9.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,163.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,143.99,108.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,130.69,100.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.31,80.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,66.24,50.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61.65,15.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,47.87,8.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28.84,10.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,146.99,110.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,130.69,98.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59.31,77.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,65.24,53.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.65,14.49,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,46.87,7.58,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27.84,13.52,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,162.42,106.48,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,148.99,107.73,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129.69,97.47,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.31,78.89,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,62.24,51.85,0,windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
