33.24,-19.7,shrug
39.42,-12.83,shrug
45.17,-13.28,shrug
60.2,-6.82,shrug
56.33,1.47,shrug
54.13,12.84,shrug
49.32,4.96,shrug
45.34,-18.23,shrug
-17.32,78.89,shrug
30.56,83.88,shrug
53.74,64.04,shrug
45.68,32.86,shrug
42.47,46.81,shrug
65.21,32.4,shrug
54.21,-43.79,shrug
37.23,-24.68,shrug
40.24,-23.7,shrug
39.42,-19.83,shrug
49.17,-9.28,shrug
53.2,-15.82,shrug
60.33,4.47,shrug
54.13,18.84,shrug
48.32,-5.04,shrug
45.34,-23.23,shrug
-19.32,83.89,shrug
26.56,84.88,shrug
51.74,64.04,shrug
35.68,41.86,shrug
48.47,46.81,shrug
64.21,29.4,shrug
56.21,-38.79,shrug
37.23,-32.68,shrug
39.24,-23.7,shrug
49.42,-20.83,shrug
53.17,-15.28,shrug
57.2,-16.82,shrug
65.33,-1.53,shrug
54.13,15.84,shrug
48.32,2.96,shrug
50.34,-28.23,shrug
-12.32,82.89,shrug
26.56,86.88,shrug
59.74,73.04,shrug
43.68,32.86,shrug
42.47,52.81,shrug
60.21,32.4,shrug
62.21,-36.79,shrug
46.23,-29.68,shrug
36.24,-17.7,shrug
44.42,-17.83,shrug
48.17,-10.28,shrug
53.2,-8.82,shrug
59.33,5.47,shrug
53.13,8.84,shrug
44.32,3.96,shrug
42.34,-27.23,shrug
-13.32,83.89,shrug
26.56,84.88,shrug
56.74,64.04,shrug
43.68,40.86,shrug
45.47,51.81,shrug
68.21,35.4,shrug
60.21,-44.79,shrug
43.23,-26.68,shrug
33.24,-23.7,shrug
49.42,-14.83,shrug
51.17,-18.28,shrug
56.2,-7.82,shrug
56.33,5.47,shrug
51.13,14.84,shrug
43.32,-4.04,shrug
44.34,-22.23,shrug
-10.32,79.89,shrug
25.56,81.88,shrug
55.74,73.04,shrug
41.68,32.86,shrug
43.47,53.81,shrug
62.21,27.4,shrug
55.21,-38.79,shrug
45.23,-27.68,shrug
41.24,-26.7,shrug
39.42,-11.83,shrug
50.17,-8.28,shrug
52.2,-10.82,shrug
60.33,4.47,shrug
48.13,9.84,shrug
49.32,-1.04,shrug
41.34,-25.23,shrug
-11.32,83.89,shrug
25.56,82.88,shrug
57.74,66.04,shrug
36.68,36.86,shrug
42.47,47.81,shrug
69.21,32.4,shrug
58.21,-42.79,shrug
47.23,-32.68,shrug
42.24,-26.7,shrug
42.42,-20.83,shrug
44.17,-10.28,shrug
61.2,-16.82,shrug
61.33,2.47,shrug
52.13,17.84,shrug
48.32,2.96,shrug
44.34,-24.23,shrug
-13.32,80.89,shrug
31.56,81.88,shrug
50.74,64.04,shrug
42.68,38.86,shrug
46.47,45.81,shrug
65.21,28.4,shrug
58.21,-36.79,shrug
46.23,-25.68,shrug
38.24,-23.7,shrug
45.42,-10.83,shrug
50.17,-17.28,shrug
58.2,-11.82,shrug
56.33,-0.53,shrug
54.13,8.84,shrug
49.32,-5.04,shrug
50.34,-25.23,shrug
-14.32,85.89,shrug
24.56,80.88,shrug
57.74,72.04,shrug
40.68,39.86,shrug
44.47,46.81,shrug
68.21,27.4,shrug
63.21,-37.79,shrug
38.23,-24.68,shrug
41.24,-18.7,shrug
48.42,-20.83,shrug
51.17,-18.28,shrug
59.2,-13.82,shrug
59.33,4.47,shrug
51.13,11.84,shrug
47.32,0.96,shrug
46.34,-19.23,shrug
-11.32,82.89,shrug
27.56,87.88,shrug
51.74,69.04,shrug
42.68,33.86,shrug
47.47,50.81,shrug
70.21,34.4,shrug
61.21,-36.79,shrug
46.23,-26.68,shrug
39.24,-18.7,shrug
49.42,-10.83,shrug
47.17,-17.28,shrug
57.2,-9.82,shrug
64.33,6.47,shrug
54.13,16.84,shrug
49.32,4.96,shrug
51.34,-24.23,shrug
-14.32,76.89,shrug
25.56,84.88,shrug
56.74,68.04,shrug
45.68,38.86,shrug
41.47,47.81,shrug
68.21,29.4,shrug
59.21,-36.79,shrug
42.23,-32.68,shrug
33.24,-17.7,shrug
42.42,-18.83,shrug
48.17,-13.28,shrug
62.2,-10.82,shrug
56.33,5.47,shrug
54.13,16.84,shrug
50.32,-5.04,shrug
48.34,-28.23,shrug
-10.32,85.89,shrug
33.56,80.88,shrug
53.74,72.04,shrug
44.68,32.86,shrug
38.47,50.81,shrug
63.21,37.4,shrug
61.21,-36.79,shrug
37.23,-25.68,shrug
40.24,-21.7,shrug
49.42,-13.83,shrug
51.17,-14.28,shrug
62.2,-11.82,shrug
64.33,1.47,shrug
51.13,8.84,shrug
44.32,0.96,shrug
49.34,-26.23,shrug
-14.32,83.89,shrug
26.56,78.88,shrug
53.74,63.04,shrug
39.68,35.86,shrug
42.47,54.81,shrug
63.21,34.4,shrug
58.21,-44.79,shrug
42.23,-28.68,shrug
42.24,-23.7,shrug
40.42,-12.83,shrug
46.17,-14.28,shrug
59.2,-9.82,shrug
65.33,-2.53,shrug
54.13,14.84,shrug
51.32,3.96,shrug
47.34,-22.23,shrug
-11.32,86.89,shrug
29.56,86.88,shrug
56.74,73.04,shrug
42.68,37.86,shrug
48.47,54.81,shrug
62.21,35.4,shrug
62.21,-38.79,shrug
44.23,-31.68,shrug
39.24,-25.7,shrug
46.42,-20.83,shrug
47.17,-8.28,shrug
57.2,-6.82,shrug
59.33,5.47,shrug
55.13,8.84,shrug
43.32,-4.04,shrug
43.34,-26.23,shrug
-12.32,81.89,shrug
31.56,81.88,shrug
55.74,67.04,shrug
36.68,40.86,shrug
39.47,54.81,shrug
61.21,35.4,shrug
60.21,-44.79,shrug
46.23,-27.68,shrug
34.24,-26.7,shrug
49.42,-19.83,shrug
51.17,-13.28,shrug
57.2,-10.82,shrug
59.33,4.47,shrug
55.13,11.84,shrug
45.32,0.96,shrug
46.34,-28.23,shrug
-19.32,79.89,shrug
32.56,79.88,shrug
53.74,64.04,shrug
41.68,34.86,shrug
47.47,52.81,shrug
68.21,29.4,shrug
56.21,-43.79,shrug
45.23,-26.68,shrug
40.24,-26.7,shrug
49.42,-10.83,shrug
46.17,-14.28,shrug
53.2,-11.82,shrug
58.33,2.47,shrug
48.13,17.84,shrug
43.32,-1.04,shrug
41.34,-28.23,shrug
-13.32,85.89,shrug
25.56,79.88,shrug
52.74,68.04,shrug
41.68,40.86,shrug
42.47,45.81,shrug
69.21,30.4,shrug
57.21,-34.79,shrug
45.23,-30.68,shrug
42.24,-20.7,shrug
47.42,-14.83,shrug
46.17,-18.28,shrug
59.2,-16.82,shrug
59.33,5.47,shrug
48.13,16.84,shrug
50.32,-0.04,shrug
47.34,-27.23,shrug
-10.32,79.89,shrug
26.56,82.88,shrug
50.74,71.04,shrug
41.68,31.86,shrug
39.47,48.81,shrug
68.21,34.4,shrug
54.21,-37.79,shrug
44.23,-26.68,shrug
36.24,-18.7,shrug
48.42,-16.83,shrug
47.17,-12.28,shrug
62.2,-10.82,shrug
63.33,2.47,shrug
51.13,8.84,shrug
44.32,-0.04,shrug
49.34,-24.23,shrug
-13.32,77.89,shrug
26.56,84.88,shrug
53.74,63.04,shrug
41.68,35.86,shrug
38.47,52.81,shrug
69.21,37.4,shrug
60.21,-40.79,shrug
38.23,-33.68,shrug
33.24,-25.7,shrug
39.42,-19.83,shrug
48.17,-9.28,shrug
58.2,-6.82,shrug
61.33,5.47,shrug
49.13,14.84,shrug
47.32,-4.04,shrug
50.34,-28.23,shrug
-18.32,80.89,shrug
31.56,88.88,shrug
50.74,67.04,shrug
36.68,38.86,shrug
40.47,55.81,shrug
61.21,29.4,shrug
58.21,-38.79,shrug
42.23,-26.68,shrug
32.24,-23.7,shrug
46.42,-19.83,shrug
48.17,-15.28,shrug
52.2,-11.82,shrug
60.33,4.47,shrug
52.13,15.84,shrug
47.32,-2.04,shrug
51.34,-23.23,shrug
-18.32,79.89,shrug
28.56,79.88,shrug
59.74,67.04,shrug
39.68,32.86,shrug
41.47,46.81,shrug
63.21,36.4,shrug
61.21,-43.79,shrug
44.23,-29.68,shrug
36.24,-17.7,shrug
40.42,-13.83,shrug
51.17,-9.28,shrug
58.2,-7.82,shrug
63.33,4.47,shrug
47.13,14.84,shrug
45.32,-2.04,shrug
43.34,-18.23,shrug
-16.32,84.89,shrug
24.56,81.88,shrug
55.74,63.04,shrug
38.68,38.86,shrug
41.47,47.81,shrug
66.21,33.4,shrug
61.21,-36.79,shrug
37.23,-28.68,shrug
40.24,-18.7,shrug
43.42,-13.83,shrug
46.17,-13.28,shrug
62.2,-12.82,shrug
63.33,-0.53,shrug
52.13,8.84,shrug
47.32,0.96,shrug
46.34,-19.23,shrug
-19.32,86.89,shrug
28.56,87.88,shrug
59.74,72.04,shrug
43.68,37.86,shrug
40.47,51.81,shrug
62.21,27.4,shrug
63.21,-41.79,shrug
42.23,-27.68,shrug
42.24,-19.7,shrug
46.42,-15.83,shrug
43.17,-14.28,shrug
59.2,-11.82,shrug
62.33,-2.53,shrug
50.13,10.84,shrug
46.32,1.96,shrug
44.34,-18.23,shrug
-9.32,76.89,shrug
25.56,82.88,shrug
56.74,67.04,shrug
35.68,31.86,shrug
45.47,51.81,shrug
62.21,31.4,shrug
55.21,-36.79,shrug
45.23,-23.68,shrug
37.24,-25.7,shrug
49.42,-18.83,shrug
47.17,-17.28,shrug
54.2,-16.82,shrug
57.33,-2.53,shrug
45.13,9.84,shrug
45.32,-4.04,shrug
41.34,-20.23,shrug
-12.32,85.89,shrug
24.56,79.88,shrug
53.74,68.04,shrug
39.68,34.86,shrug
44.47,50.81,shrug
64.21,32.4,shrug
56.21,-35.79,shrug
37.23,-29.68,shrug
39.24,-23.7,shrug
39.42,-12.83,shrug
43.17,-8.28,shrug
62.2,-12.82,shrug
58.33,4.47,shrug
53.13,15.84,shrug
42.32,-1.04,shrug
43.34,-19.23,shrug
-11.32,78.89,shrug
27.56,83.88,shrug
55.74,66.04,shrug
42.68,31.86,shrug
44.47,53.81,shrug
65.21,31.4,shrug
55.21,-41.79,shrug
43.23,-23.68,shrug
42.24,-23.7,shrug
46.42,-11.83,shrug
47.17,-10.28,shrug
60.2,-8.82,shrug
